location,time,temperature,humidity,wind_speed,wind_direction,cloud_cover,hourly_qpf,probability_of_precipitation
Torrance,2024-08-06T02:00:00-07:00,65.0,85.0,2,170,90.0,0.0,3.0
Torrance,2024-08-06T03:00:00-07:00,65.0,86.0,2,170,90.0,0.0,3.0
Torrance,2024-08-06T04:00:00-07:00,64.0,87.0,2,170,90.0,0.0,3.0
Torrance,2024-08-06T05:00:00-07:00,64.0,88.0,2,200,90.0,0.0,1.0
Torrance,2024-08-06T06:00:00-07:00,65.0,88.0,2,200,90.0,0.0,1.0
Torrance,2024-08-06T07:00:00-07:00,66.0,86.0,2,200,90.0,0.0,1.0
Torrance,2024-08-06T08:00:00-07:00,69.0,82.0,2,140,90.0,0.0,1.0
Torrance,2024-08-06T09:00:00-07:00,73.0,77.0,2,140,90.0,0.0,1.0
Torrance,2024-08-06T10:00:00-07:00,76.0,71.0,2,140,90.0,0.0,1.0
Torrance,2024-08-06T11:00:00-07:00,79.0,66.0,5,200,43.0,0.0,2.0
Torrance,2024-08-06T12:00:00-07:00,81.0,63.0,5,200,43.0,0.0,2.0
Torrance,2024-08-06T13:00:00-07:00,82.0,61.0,5,200,43.0,0.0,2.0
Torrance,2024-08-06T14:00:00-07:00,82.0,61.0,8,230,43.0,0.0,2.0
Torrance,2024-08-06T15:00:00-07:00,81.0,61.0,8,230,43.0,0.0,2.0
Torrance,2024-08-06T16:00:00-07:00,80.0,63.0,8,230,43.0,0.0,2.0
Torrance,2024-08-06T17:00:00-07:00,78.0,65.0,11,240,28.0,0.0,0.0
Torrance,2024-08-06T18:00:00-07:00,76.0,68.0,11,240,28.0,0.0,0.0
Torrance,2024-08-06T19:00:00-07:00,73.0,72.0,11,240,28.0,0.0,0.0
Torrance,2024-08-06T20:00:00-07:00,71.0,75.0,7,240,28.0,0.0,0.0
Torrance,2024-08-06T21:00:00-07:00,69.0,78.0,7,240,28.0,0.0,0.0
Torrance,2024-08-06T22:00:00-07:00,68.0,80.0,7,240,28.0,0.0,0.0
Torrance,2024-08-06T23:00:00-07:00,67.0,81.0,6,210,90.0,0.0,1.0
Torrance,2024-08-07T00:00:00-07:00,67.0,82.0,6,210,90.0,0.0,1.0
Torrance,2024-08-07T01:00:00-07:00,67.0,83.0,6,210,90.0,0.0,1.0
Torrance,2024-08-07T02:00:00-07:00,66.0,84.0,3,160,90.0,0.0,1.0
Torrance,2024-08-07T03:00:00-07:00,66.0,86.0,3,160,90.0,0.0,1.0
Torrance,2024-08-07T04:00:00-07:00,65.0,87.0,3,160,90.0,0.0,1.0
Torrance,2024-08-07T05:00:00-07:00,65.0,88.0,2,130,90.0,0.0,2.0
Torrance,2024-08-07T06:00:00-07:00,65.0,88.0,2,130,90.0,0.0,2.0
Torrance,2024-08-07T07:00:00-07:00,67.0,86.0,2,130,90.0,0.0,2.0
Torrance,2024-08-07T08:00:00-07:00,69.0,83.0,2,140,90.0,0.0,2.0
Torrance,2024-08-07T09:00:00-07:00,72.0,79.0,2,140,90.0,0.0,2.0
Torrance,2024-08-07T10:00:00-07:00,75.0,73.0,2,140,90.0,0.0,2.0
Torrance,2024-08-07T11:00:00-07:00,78.0,69.0,5,190,33.0,0.0,2.0
Torrance,2024-08-07T12:00:00-07:00,80.0,65.0,5,190,33.0,0.0,2.0
Torrance,2024-08-07T13:00:00-07:00,81.0,63.0,5,190,33.0,0.0,2.0
Torrance,2024-08-07T14:00:00-07:00,81.0,63.0,8,220,33.0,0.0,2.0
Torrance,2024-08-07T15:00:00-07:00,80.0,64.0,8,220,33.0,0.0,2.0
Torrance,2024-08-07T16:00:00-07:00,79.0,67.0,8,220,33.0,0.0,2.0
Torrance,2024-08-07T17:00:00-07:00,78.0,69.0,10,240,21.0,,2.0
Torrance,2024-08-07T18:00:00-07:00,76.0,,10,240,21.0,,2.0
Ucla,2024-07-31T19:00:00-07:00,69.0,73.0,9,220,40.0,0.0,0.0
Ucla,2024-07-31T20:00:00-07:00,66.0,79.0,6,210,40.0,0.0,0.0
Ucla,2024-07-31T21:00:00-07:00,64.0,82.0,6,210,40.0,0.0,0.0
Ucla,2024-07-31T22:00:00-07:00,64.0,83.0,6,210,40.0,0.0,0.0
Ucla,2024-07-31T23:00:00-07:00,63.0,84.0,5,200,79.0,0.0,1.0
Ucla,2024-08-01T00:00:00-07:00,61.0,85.0,5,200,79.0,0.0,1.0
Ucla,2024-08-01T01:00:00-07:00,61.0,83.0,5,200,79.0,0.0,1.0
Ucla,2024-08-01T02:00:00-07:00,60.0,85.0,3,180,79.0,0.0,1.0
Ucla,2024-08-01T03:00:00-07:00,60.0,84.0,3,180,79.0,0.0,1.0
Ucla,2024-08-01T04:00:00-07:00,60.0,83.0,3,180,79.0,0.0,1.0
Ucla,2024-08-01T05:00:00-07:00,60.0,84.0,2,210,51.0,0.0,0.0
Ucla,2024-08-01T06:00:00-07:00,59.0,85.0,2,210,51.0,0.0,0.0
Ucla,2024-08-01T07:00:00-07:00,60.0,84.0,2,210,51.0,0.0,0.0
Ucla,2024-08-01T08:00:00-07:00,65.0,78.0,3,200,51.0,0.0,0.0
Ucla,2024-08-01T09:00:00-07:00,69.0,71.0,3,200,51.0,0.0,0.0
Ucla,2024-08-01T10:00:00-07:00,74.0,62.0,3,200,51.0,0.0,0.0
Ucla,2024-08-01T11:00:00-07:00,78.0,56.0,7,210,54.0,0.0,9.0
Ucla,2024-08-01T12:00:00-07:00,79.0,53.0,7,210,54.0,0.0,9.0
Ucla,2024-08-01T13:00:00-07:00,80.0,53.0,7,210,54.0,0.0,9.0
Ucla,2024-08-01T14:00:00-07:00,79.0,56.0,8,220,54.0,0.0,9.0
Ucla,2024-08-01T15:00:00-07:00,79.0,54.0,8,220,54.0,0.0,9.0
Ucla,2024-08-01T16:00:00-07:00,79.0,56.0,8,220,54.0,0.0,9.0
Ucla,2024-08-01T17:00:00-07:00,76.0,63.0,8,220,57.0,0.0,9.0
Ucla,2024-08-01T18:00:00-07:00,73.0,67.0,8,220,57.0,0.0,9.0
Ucla,2024-08-01T19:00:00-07:00,70.0,73.0,8,220,57.0,0.0,9.0
Ucla,2024-08-01T20:00:00-07:00,67.0,80.0,7,210,57.0,0.0,9.0
Ucla,2024-08-01T21:00:00-07:00,64.0,86.0,7,210,57.0,0.0,9.0
Ucla,2024-08-01T22:00:00-07:00,64.0,83.0,7,210,57.0,0.0,9.0
Ucla,2024-08-01T23:00:00-07:00,63.0,86.0,3,180,43.0,0.0017,20.0
Ucla,2024-08-02T00:00:00-07:00,62.0,87.0,3,180,43.0,0.0017,20.0
Ucla,2024-08-02T01:00:00-07:00,62.0,86.0,3,180,43.0,0.0017,20.0
Ucla,2024-08-02T02:00:00-07:00,63.0,84.0,3,220,43.0,0.0017,20.0
Ucla,2024-08-02T03:00:00-07:00,63.0,84.0,3,220,43.0,0.0017,20.0
Ucla,2024-08-02T04:00:00-07:00,63.0,84.0,3,220,43.0,0.0017,20.0
Ucla,2024-08-02T05:00:00-07:00,63.0,85.0,1,200,62.0,0.0,7.0
Ucla,2024-08-02T06:00:00-07:00,63.0,86.0,1,200,62.0,0.0,7.0
Ucla,2024-08-02T07:00:00-07:00,64.0,87.0,1,200,62.0,0.0,7.0
Ucla,2024-08-02T08:00:00-07:00,66.0,84.0,3,200,62.0,0.0,7.0
Ucla,2024-08-02T09:00:00-07:00,70.0,79.0,3,200,62.0,0.0,7.0
Ucla,2024-08-02T10:00:00-07:00,74.0,71.0,3,200,62.0,0.0,7.0
Ucla,2024-08-02T11:00:00-07:00,77.0,65.0,8,210,18.0,0.0,8.0
Ucla,2024-08-02T12:00:00-07:00,80.0,62.0,8,210,18.0,0.0,8.0
Ucla,2024-08-02T13:00:00-07:00,81.0,60.0,8,210,18.0,0.0,8.0
Ucla,2024-08-02T14:00:00-07:00,81.0,60.0,10,220,18.0,0.0,8.0
Ucla,2024-08-02T15:00:00-07:00,81.0,60.0,10,220,18.0,0.0,8.0
Ucla,2024-08-02T16:00:00-07:00,80.0,60.0,10,220,18.0,0.0,8.0
Ucla,2024-08-02T17:00:00-07:00,79.0,62.0,8,230,35.0,0.0,6.0
Ucla,2024-08-02T18:00:00-07:00,76.0,66.0,8,230,35.0,0.0,6.0
Ucla,2024-08-02T19:00:00-07:00,73.0,70.0,8,230,35.0,0.0,6.0
Ucla,2024-08-02T20:00:00-07:00,70.0,74.0,5,200,35.0,0.0,6.0
Ucla,2024-08-02T21:00:00-07:00,68.0,78.0,5,200,35.0,0.0,6.0
Ucla,2024-08-02T22:00:00-07:00,66.0,80.0,5,200,35.0,0.0,6.0
Ucla,2024-08-02T23:00:00-07:00,65.0,82.0,2,160,46.0,0.0,0.0
Ucla,2024-08-03T00:00:00-07:00,65.0,82.0,2,160,46.0,0.0,0.0
Ucla,2024-08-03T01:00:00-07:00,64.0,82.0,2,160,46.0,0.0,0.0
Ucla,2024-08-03T02:00:00-07:00,64.0,82.0,2,130,46.0,0.0,0.0
Ucla,2024-08-03T03:00:00-07:00,64.0,81.0,2,130,46.0,0.0,0.0
Ucla,2024-08-03T04:00:00-07:00,64.0,81.0,2,130,46.0,0.0,0.0
Ucla,2024-08-03T05:00:00-07:00,64.0,82.0,1,120,37.0,0.0,0.0
Ucla,2024-08-03T06:00:00-07:00,65.0,82.0,1,120,37.0,0.0,0.0
Ucla,2024-08-03T07:00:00-07:00,66.0,81.0,1,120,37.0,0.0,0.0
Ucla,2024-08-03T08:00:00-07:00,68.0,79.0,1,190,37.0,0.0,0.0
Ucla,2024-08-03T09:00:00-07:00,71.0,73.0,1,190,37.0,0.0,0.0
Ucla,2024-08-03T10:00:00-07:00,75.0,67.0,1,190,37.0,0.0,0.0
Ucla,2024-08-03T11:00:00-07:00,78.0,62.0,5,210,20.0,0.0,7.0
Ucla,2024-08-03T12:00:00-07:00,81.0,59.0,5,210,20.0,0.0,7.0
Ucla,2024-08-03T13:00:00-07:00,82.0,58.0,5,210,20.0,0.0,7.0
Ucla,2024-08-03T14:00:00-07:00,82.0,58.0,8,220,20.0,0.0,7.0
Ucla,2024-08-03T15:00:00-07:00,82.0,58.0,8,220,20.0,0.0,7.0
Ucla,2024-08-03T16:00:00-07:00,81.0,58.0,8,220,20.0,0.0,7.0
Ucla,2024-08-03T17:00:00-07:00,80.0,60.0,10,230,20.0,0.0,2.0
Ucla,2024-08-03T18:00:00-07:00,77.0,63.0,10,230,20.0,0.0,2.0
Ucla,2024-08-03T19:00:00-07:00,74.0,68.0,10,230,20.0,0.0,2.0
Ucla,2024-08-03T20:00:00-07:00,71.0,72.0,6,210,20.0,0.0,2.0
Ucla,2024-08-03T21:00:00-07:00,69.0,76.0,6,210,20.0,0.0,2.0
Ucla,2024-08-03T22:00:00-07:00,68.0,79.0,6,210,20.0,0.0,2.0
Ucla,2024-08-03T23:00:00-07:00,67.0,81.0,3,160,50.0,0.0,3.0
Ucla,2024-08-04T00:00:00-07:00,67.0,81.0,3,160,50.0,0.0,3.0
Ucla,2024-08-04T01:00:00-07:00,67.0,81.0,3,160,50.0,0.0,3.0
Ucla,2024-08-04T02:00:00-07:00,66.0,81.0,2,110,50.0,0.0,3.0
Ucla,2024-08-04T03:00:00-07:00,65.0,81.0,2,110,50.0,0.0,3.0
Ucla,2024-08-04T04:00:00-07:00,64.0,82.0,2,110,50.0,0.0,3.0
Ucla,2024-08-04T05:00:00-07:00,64.0,83.0,1,110,48.0,0.0,3.0
Ucla,2024-08-04T06:00:00-07:00,65.0,84.0,1,110,48.0,0.0,3.0
Ucla,2024-08-04T07:00:00-07:00,67.0,83.0,1,110,48.0,0.0,3.0
Ucla,2024-08-04T08:00:00-07:00,69.0,81.0,1,180,48.0,0.0,3.0
Ucla,2024-08-04T09:00:00-07:00,73.0,76.0,1,180,48.0,0.0,3.0
Ucla,2024-08-04T10:00:00-07:00,76.0,70.0,1,180,48.0,0.0,3.0
Ucla,2024-08-04T11:00:00-07:00,79.0,64.0,5,210,20.0,0.0,4.0
Ucla,2024-08-04T12:00:00-07:00,81.0,61.0,5,210,20.0,0.0,4.0
Ucla,2024-08-04T13:00:00-07:00,81.0,59.0,5,210,20.0,0.0,4.0
Ucla,2024-08-04T14:00:00-07:00,82.0,58.0,8,220,20.0,0.0,4.0
Ucla,2024-08-04T15:00:00-07:00,82.0,57.0,8,220,20.0,0.0,4.0
Ucla,2024-08-04T16:00:00-07:00,81.0,57.0,8,220,20.0,0.0,4.0
Ucla,2024-08-04T17:00:00-07:00,80.0,60.0,9,230,28.0,0.0,2.0
Ucla,2024-08-04T18:00:00-07:00,77.0,64.0,9,230,28.0,0.0,2.0
Ucla,2024-08-04T19:00:00-07:00,73.0,69.0,9,230,28.0,0.0,2.0
Ucla,2024-08-04T20:00:00-07:00,70.0,74.0,5,200,28.0,0.0,2.0
Ucla,2024-08-04T21:00:00-07:00,68.0,78.0,5,200,28.0,0.0,2.0
Ucla,2024-08-04T22:00:00-07:00,67.0,79.0,5,200,28.0,0.0,2.0
Ucla,2024-08-04T23:00:00-07:00,66.0,80.0,3,160,58.0,0.0,2.0
Ucla,2024-08-05T00:00:00-07:00,66.0,81.0,3,160,58.0,0.0,2.0
Ucla,2024-08-05T01:00:00-07:00,66.0,81.0,3,160,58.0,0.0,2.0
Ucla,2024-08-05T02:00:00-07:00,65.0,81.0,2,110,58.0,0.0,2.0
Ucla,2024-08-05T03:00:00-07:00,65.0,80.0,2,110,58.0,0.0,2.0
Ucla,2024-08-05T04:00:00-07:00,65.0,79.0,2,110,58.0,0.0,2.0
Ucla,2024-08-05T05:00:00-07:00,65.0,79.0,1,180,61.0,0.0,3.0
Ucla,2024-08-05T06:00:00-07:00,66.0,79.0,1,180,61.0,0.0,3.0
Ucla,2024-08-05T07:00:00-07:00,68.0,79.0,1,180,61.0,0.0,3.0
Ucla,2024-08-05T08:00:00-07:00,70.0,77.0,1,190,61.0,0.0,3.0
Ucla,2024-08-05T09:00:00-07:00,74.0,73.0,1,190,61.0,0.0,3.0
Ucla,2024-08-05T10:00:00-07:00,77.0,67.0,1,190,61.0,0.0,3.0
Ucla,2024-08-05T11:00:00-07:00,80.0,62.0,5,210,43.0,0.0,5.0
Ucla,2024-08-05T12:00:00-07:00,82.0,59.0,5,210,43.0,0.0,5.0
Ucla,2024-08-05T13:00:00-07:00,83.0,58.0,5,210,43.0,0.0,5.0
Ucla,2024-08-05T14:00:00-07:00,84.0,57.0,8,220,43.0,0.0,5.0
Ucla,2024-08-05T15:00:00-07:00,84.0,57.0,8,220,43.0,0.0,5.0
Ucla,2024-08-05T16:00:00-07:00,83.0,57.0,8,220,43.0,0.0,5.0
Ucla,2024-08-05T17:00:00-07:00,81.0,59.0,9,220,32.0,0.0,2.0
Ucla,2024-08-05T18:00:00-07:00,78.0,63.0,9,220,32.0,0.0,2.0
Ucla,2024-08-05T19:00:00-07:00,74.0,68.0,9,220,32.0,0.0,2.0
Ucla,2024-08-05T20:00:00-07:00,71.0,72.0,6,210,32.0,0.0,2.0
Ucla,2024-08-05T21:00:00-07:00,69.0,75.0,6,210,32.0,0.0,2.0
Ucla,2024-08-05T22:00:00-07:00,69.0,76.0,6,210,32.0,0.0,2.0
Ucla,2024-08-05T23:00:00-07:00,69.0,76.0,5,160,66.0,0.0,2.0
Ucla,2024-08-06T00:00:00-07:00,68.0,76.0,5,160,66.0,0.0,2.0
Ucla,2024-08-06T01:00:00-07:00,68.0,75.0,5,160,66.0,0.0,2.0
Ucla,2024-08-06T02:00:00-07:00,67.0,75.0,2,110,66.0,0.0,2.0
Ucla,2024-08-06T03:00:00-07:00,67.0,76.0,2,110,66.0,0.0,2.0
Ucla,2024-08-06T04:00:00-07:00,66.0,77.0,2,110,66.0,0.0,2.0
Ucla,2024-08-06T05:00:00-07:00,66.0,78.0,2,60,60.0,0.0,2.0
Ucla,2024-08-06T06:00:00-07:00,67.0,78.0,2,60,60.0,0.0,2.0
Ucla,2024-08-06T07:00:00-07:00,68.0,76.0,2,60,60.0,0.0,2.0
Ucla,2024-08-06T08:00:00-07:00,70.0,72.0,2,160,60.0,0.0,2.0
Ucla,2024-08-06T09:00:00-07:00,74.0,67.0,2,160,60.0,0.0,2.0
Ucla,2024-08-06T10:00:00-07:00,78.0,62.0,2,160,60.0,0.0,2.0
Ucla,2024-08-06T11:00:00-07:00,82.0,57.0,5,200,32.0,0.0,3.0
Ucla,2024-08-06T12:00:00-07:00,83.0,54.0,5,200,32.0,0.0,3.0
Ucla,2024-08-06T13:00:00-07:00,84.0,53.0,5,200,32.0,0.0,3.0
Ucla,2024-08-06T14:00:00-07:00,84.0,53.0,8,220,32.0,0.0,3.0
Ucla,2024-08-06T15:00:00-07:00,83.0,53.0,8,220,32.0,0.0,3.0
Ucla,2024-08-06T16:00:00-07:00,82.0,54.0,8,220,32.0,0.0,3.0
Ucla,2024-08-06T17:00:00-07:00,80.0,56.0,9,230,34.0,0.0,0.0
Ucla,2024-08-06T18:00:00-07:00,77.0,58.0,9,230,34.0,0.0,0.0
Ucla,2024-08-06T19:00:00-07:00,74.0,61.0,9,230,34.0,0.0,0.0
Ucla,2024-08-06T20:00:00-07:00,71.0,65.0,6,230,34.0,0.0,0.0
Ucla,2024-08-06T21:00:00-07:00,69.0,68.0,6,230,34.0,0.0,0.0
Ucla,2024-08-06T22:00:00-07:00,68.0,71.0,6,230,34.0,0.0,0.0
Ucla,2024-08-06T23:00:00-07:00,67.0,73.0,5,160,55.0,0.0,1.0
Ucla,2024-08-07T00:00:00-07:00,67.0,74.0,5,160,55.0,0.0,1.0
Ucla,2024-08-07T01:00:00-07:00,67.0,74.0,5,160,55.0,0.0,1.0
Ucla,2024-08-07T02:00:00-07:00,66.0,74.0,2,110,55.0,0.0,1.0
Ucla,2024-08-07T03:00:00-07:00,66.0,75.0,2,110,55.0,0.0,1.0
Ucla,2024-08-07T04:00:00-07:00,65.0,76.0,2,110,55.0,0.0,1.0
Ucla,2024-08-07T05:00:00-07:00,65.0,77.0,2,70,48.0,0.0,2.0
Ucla,2024-08-07T06:00:00-07:00,65.0,78.0,2,70,48.0,0.0,2.0
Ucla,2024-08-07T07:00:00-07:00,66.0,78.0,2,70,48.0,0.0,2.0
Ucla,2024-08-07T08:00:00-07:00,69.0,75.0,2,140,48.0,0.0,2.0
Ucla,2024-08-07T09:00:00-07:00,73.0,71.0,2,140,48.0,0.0,2.0
Ucla,2024-08-07T10:00:00-07:00,78.0,66.0,2,140,48.0,0.0,2.0
Ucla,2024-08-07T11:00:00-07:00,82.0,61.0,5,190,25.0,0.0,3.0
Ucla,2024-08-07T12:00:00-07:00,84.0,58.0,5,190,25.0,0.0,3.0
Ucla,2024-08-07T13:00:00-07:00,84.0,57.0,5,190,25.0,0.0,3.0
Ucla,2024-08-07T14:00:00-07:00,83.0,57.0,8,210,25.0,0.0,3.0
Ucla,2024-08-07T15:00:00-07:00,82.0,58.0,8,210,25.0,0.0,3.0
Ucla,2024-08-07T16:00:00-07:00,81.0,60.0,8,210,25.0,0.0,3.0
Ucla,2024-08-07T17:00:00-07:00,80.0,61.0,9,220,21.0,,0.0
Ucla,2024-08-07T18:00:00-07:00,78.0,,9,220,21.0,,0.0
Van Nuys,2024-07-31T19:00:00-07:00,90.0,29.0,7,270,9.0,0.0,0.0
Van Nuys,2024-07-31T20:00:00-07:00,85.0,36.0,3,110,9.0,0.0,0.0
Van Nuys,2024-07-31T21:00:00-07:00,80.0,45.0,3,110,9.0,0.0,0.0
Van Nuys,2024-07-31T22:00:00-07:00,78.0,52.0,3,110,9.0,0.0,0.0
Van Nuys,2024-07-31T23:00:00-07:00,76.0,56.0,3,110,9.0,0.0,0.0
Van Nuys,2024-08-01T00:00:00-07:00,73.0,58.0,3,110,9.0,0.0,0.0
Van Nuys,2024-08-01T01:00:00-07:00,72.0,61.0,3,110,9.0,0.0,0.0
Van Nuys,2024-08-01T02:00:00-07:00,71.0,63.0,3,110,9.0,0.0,0.0
Van Nuys,2024-08-01T03:00:00-07:00,70.0,64.0,3,110,9.0,0.0,0.0
Van Nuys,2024-08-01T04:00:00-07:00,70.0,67.0,3,110,9.0,0.0,0.0
Van Nuys,2024-08-01T05:00:00-07:00,68.0,71.0,1,120,32.0,0.0,0.0
Van Nuys,2024-08-01T06:00:00-07:00,69.0,68.0,1,120,32.0,0.0,0.0
Van Nuys,2024-08-01T07:00:00-07:00,69.0,70.0,1,120,32.0,0.0,0.0
Van Nuys,2024-08-01T08:00:00-07:00,74.0,62.0,3,130,32.0,0.0,0.0
Van Nuys,2024-08-01T09:00:00-07:00,78.0,52.0,3,130,32.0,0.0,0.0
Van Nuys,2024-08-01T10:00:00-07:00,84.0,42.0,3,130,32.0,0.0,0.0
Van Nuys,2024-08-01T11:00:00-07:00,89.0,36.0,5,150,46.0,0.0,9.0
Van Nuys,2024-08-01T12:00:00-07:00,92.0,32.0,5,150,46.0,0.0,9.0
Van Nuys,2024-08-01T13:00:00-07:00,95.0,30.0,5,150,46.0,0.0,9.0
Van Nuys,2024-08-01T14:00:00-07:00,98.0,26.0,6,160,46.0,0.0,9.0
Van Nuys,2024-08-01T15:00:00-07:00,98.0,25.0,6,160,46.0,0.0,9.0
Van Nuys,2024-08-01T16:00:00-07:00,97.0,24.0,6,160,46.0,0.0,9.0
Van Nuys,2024-08-01T17:00:00-07:00,96.0,26.0,6,150,50.0,0.0,9.0
Van Nuys,2024-08-01T18:00:00-07:00,94.0,27.0,6,150,50.0,0.0,9.0
Van Nuys,2024-08-01T19:00:00-07:00,91.0,32.0,6,150,50.0,0.0,9.0
Van Nuys,2024-08-01T20:00:00-07:00,86.0,38.0,3,140,50.0,0.0,9.0
Van Nuys,2024-08-01T21:00:00-07:00,82.0,42.0,3,140,50.0,0.0,9.0
Van Nuys,2024-08-01T22:00:00-07:00,79.0,48.0,3,140,50.0,0.0,9.0
Van Nuys,2024-08-01T23:00:00-07:00,77.0,53.0,5,110,43.0,0.0017,20.0
Van Nuys,2024-08-02T00:00:00-07:00,76.0,56.0,5,110,43.0,0.0017,20.0
Van Nuys,2024-08-02T01:00:00-07:00,74.0,57.0,5,110,43.0,0.0017,20.0
Van Nuys,2024-08-02T02:00:00-07:00,72.0,58.0,3,110,43.0,0.0017,20.0
Van Nuys,2024-08-02T03:00:00-07:00,71.0,61.0,3,110,43.0,0.0017,20.0
Van Nuys,2024-08-02T04:00:00-07:00,70.0,63.0,3,110,43.0,0.0017,20.0
Van Nuys,2024-08-02T05:00:00-07:00,70.0,65.0,3,110,43.0,0.0,7.0
Van Nuys,2024-08-02T06:00:00-07:00,70.0,65.0,3,110,43.0,0.0,7.0
Van Nuys,2024-08-02T07:00:00-07:00,72.0,63.0,3,110,43.0,0.0,7.0
Van Nuys,2024-08-02T08:00:00-07:00,74.0,59.0,3,140,43.0,0.0,7.0
Van Nuys,2024-08-02T09:00:00-07:00,78.0,52.0,3,140,43.0,0.0,7.0
Van Nuys,2024-08-02T10:00:00-07:00,83.0,45.0,3,140,43.0,0.0,7.0
Van Nuys,2024-08-02T11:00:00-07:00,87.0,38.0,5,170,18.0,0.0,8.0
Van Nuys,2024-08-02T12:00:00-07:00,91.0,33.0,5,170,18.0,0.0,8.0
Van Nuys,2024-08-02T13:00:00-07:00,94.0,30.0,5,170,18.0,0.0,8.0
Van Nuys,2024-08-02T14:00:00-07:00,97.0,28.0,6,190,18.0,0.0,8.0
Van Nuys,2024-08-02T15:00:00-07:00,98.0,27.0,6,190,18.0,0.0,8.0
Van Nuys,2024-08-02T16:00:00-07:00,98.0,26.0,6,190,18.0,0.0,8.0
Van Nuys,2024-08-02T17:00:00-07:00,97.0,26.0,8,230,35.0,0.0,6.0
Van Nuys,2024-08-02T18:00:00-07:00,94.0,28.0,8,230,35.0,0.0,6.0
Van Nuys,2024-08-02T19:00:00-07:00,90.0,31.0,8,230,35.0,0.0,6.0
Van Nuys,2024-08-02T20:00:00-07:00,86.0,35.0,6,200,35.0,0.0,6.0
Van Nuys,2024-08-02T21:00:00-07:00,83.0,40.0,6,200,35.0,0.0,6.0
Van Nuys,2024-08-02T22:00:00-07:00,80.0,44.0,6,200,35.0,0.0,6.0
Van Nuys,2024-08-02T23:00:00-07:00,78.0,48.0,3,130,20.0,0.0,0.0
Van Nuys,2024-08-03T00:00:00-07:00,77.0,51.0,3,130,20.0,0.0,0.0
Van Nuys,2024-08-03T01:00:00-07:00,75.0,53.0,3,130,20.0,0.0,0.0
Van Nuys,2024-08-03T02:00:00-07:00,74.0,55.0,1,80,20.0,0.0,0.0
Van Nuys,2024-08-03T03:00:00-07:00,73.0,57.0,1,80,20.0,0.0,0.0
Van Nuys,2024-08-03T04:00:00-07:00,72.0,60.0,1,80,20.0,0.0,0.0
Van Nuys,2024-08-03T05:00:00-07:00,71.0,61.0,1,60,20.0,0.0,0.0
Van Nuys,2024-08-03T06:00:00-07:00,71.0,62.0,1,60,20.0,0.0,0.0
Van Nuys,2024-08-03T07:00:00-07:00,72.0,61.0,1,60,20.0,0.0,0.0
Van Nuys,2024-08-03T08:00:00-07:00,75.0,57.0,1,150,20.0,0.0,0.0
Van Nuys,2024-08-03T09:00:00-07:00,79.0,50.0,1,150,20.0,0.0,0.0
Van Nuys,2024-08-03T10:00:00-07:00,84.0,42.0,1,150,20.0,0.0,0.0
Van Nuys,2024-08-03T11:00:00-07:00,89.0,36.0,5,200,20.0,0.0,9.0
Van Nuys,2024-08-03T12:00:00-07:00,92.0,32.0,5,200,20.0,0.0,9.0
Van Nuys,2024-08-03T13:00:00-07:00,95.0,30.0,5,200,20.0,0.0,9.0
Van Nuys,2024-08-03T14:00:00-07:00,97.0,28.0,7,210,20.0,0.0,9.0
Van Nuys,2024-08-03T15:00:00-07:00,98.0,26.0,7,210,20.0,0.0,9.0
Van Nuys,2024-08-03T16:00:00-07:00,99.0,25.0,7,210,20.0,0.0,9.0
Van Nuys,2024-08-03T17:00:00-07:00,98.0,25.0,9,230,20.0,0.0,2.0
Van Nuys,2024-08-03T18:00:00-07:00,94.0,28.0,9,230,20.0,0.0,2.0
Van Nuys,2024-08-03T19:00:00-07:00,89.0,32.0,9,230,20.0,0.0,2.0
Van Nuys,2024-08-03T20:00:00-07:00,84.0,37.0,6,230,20.0,0.0,2.0
Van Nuys,2024-08-03T21:00:00-07:00,80.0,42.0,6,230,20.0,0.0,2.0
Van Nuys,2024-08-03T22:00:00-07:00,77.0,46.0,6,230,20.0,0.0,2.0
Van Nuys,2024-08-03T23:00:00-07:00,75.0,50.0,3,150,20.0,0.0,2.0
Van Nuys,2024-08-04T00:00:00-07:00,74.0,53.0,3,150,20.0,0.0,2.0
Van Nuys,2024-08-04T01:00:00-07:00,72.0,55.0,3,150,20.0,0.0,2.0
Van Nuys,2024-08-04T02:00:00-07:00,71.0,57.0,2,110,20.0,0.0,2.0
Van Nuys,2024-08-04T03:00:00-07:00,70.0,59.0,2,110,20.0,0.0,2.0
Van Nuys,2024-08-04T04:00:00-07:00,69.0,62.0,2,110,20.0,0.0,2.0
Van Nuys,2024-08-04T05:00:00-07:00,69.0,64.0,1,70,20.0,0.0,2.0
Van Nuys,2024-08-04T06:00:00-07:00,69.0,64.0,1,70,20.0,0.0,2.0
Van Nuys,2024-08-04T07:00:00-07:00,71.0,63.0,1,70,20.0,0.0,2.0
Van Nuys,2024-08-04T08:00:00-07:00,73.0,59.0,1,140,20.0,0.0,2.0
Van Nuys,2024-08-04T09:00:00-07:00,77.0,52.0,1,140,20.0,0.0,2.0
Van Nuys,2024-08-04T10:00:00-07:00,82.0,45.0,1,140,20.0,0.0,2.0
Van Nuys,2024-08-04T11:00:00-07:00,87.0,38.0,3,200,20.0,0.0,2.0
Van Nuys,2024-08-04T12:00:00-07:00,91.0,33.0,3,200,20.0,0.0,2.0
